Order_ID,Order_Date,Customer,Product,Region,Quantity,Unit_Price,Sales
3671,2024-09-02,Customer_822,Mobile,East,6,54878,329268.0
3672,2023-06-11,Customer_430,Mobile,South,9,20341,183069.0
3673,2024-11-15,Customer_186,Tablet,North,3,4429,13287.0
3674,2024-05-24,Customer_209,Tablet,West,6,35257,211542.0
3675,2024-09-28,Customer_329,Laptop,North,6,4235,25410.0
3676,2024-04-26,Customer_36,Mouse,South,7,6594,46158.0
3677,2024-07-06,Customer_387,Printer,South,3,13622,40866.0
3678,2023-01-16,Customer_358,Mobile,North,7,9193,64351.0
3679,2023-04-26,Customer_992,Monitor,West,7,70849,495943.0
3680,2024-03-26,Customer_138,Printer,North,5,62922,314610.0
3681,2024-04-25,Customer_922,Tablet,South,6,71277,427662.0
3682,2024-01-10,Customer_980,Keyboard,North,8,65092,520736.0
3683,2024-08-07,Customer_201,Mobile,South,9,17514,157626.0
3684,2023-05-27,Customer_231,Mouse,North,2,53431,106862.0
3685,2023-10-17,Customer_909,Keyboard,North,4,30151,120604.0
3686,2023-09-14,Customer_190,Mouse,East,6,61074,366444.0
3687,2024-11-15,Customer_605,Keyboard,East,3,43484,130452.0
3688,2024-03-08,Customer_384,Mouse,South,10,4985,49850.0
3689,2024-01-30,Customer_648,Laptop,South,3,2377,7131.0
3690,2023-05-27,Customer_650,Laptop,South,3,52504,157512.0
3691,2023-11-27,Customer_12,Keyboard,West,8,45575,364600.0
3692,2023-07-12,Customer_644,Printer,West,8,28659,229272.0
3693,2024-04-09,Customer_637,Tablet,West,2,37109,74218.0
3694,2024-11-02, customer_787 ,Keyboard,East,6,24921,149526.0
3695,2023-09-19,Customer_350,Printer,West,9,60310,542790.0
3696,2024-11-10,Customer_99,Mouse,East,9,34954,314586.0
3697,2023-03-06,Customer_801,Tablet,West,1,71713,71713.0
3698,2023-05-10,Customer_97,Mobile,West,2,16265,32530.0
3699,2024-07-17,Customer_730,Tablet,South,6,40743,244458.0
3700,2024-04-08,Customer_447,Keyboard,North,9,24435,219915.0
3701,2024-02-12,Customer_840,Keyboard,South,3,29579,88737.0
3702,2023-01-18,Customer_204,Mouse,East,9,79265,713385.0
3703,2023-06-05,Customer_577,Printer,North,9,48034,432306.0
3704,2024-07-06,Customer_236,Mouse,South,6,21307,127842.0
3705,2023-04-13,Customer_697,Mobile,South,3,71386,214158.0
3706,2024-09-16,Customer_435,Printer,South,5,6911,34555.0
3707,2024-02-15,Customer_304,Monitor,West,8,61842,494736.0
3708,2023-11-26,Customer_140,Mouse,East,1,10313,10313.0
3709,2023-09-15,Customer_726,Keyboard,East,4,78354,313416.0
3710,2023-03-10,Customer_61,Printer,West,3,19347,58041.0
3711,2024-05-07,Customer_843,Mobile,South,7,21398,149786.0
3712,2024-10-23,Customer_430,Monitor,South,4,46428,185712.0
3713,2023-03-14, customer_232 ,Tablet,South,7,16683,116781.0
3714,2024-08-22,Customer_968,Mouse,South,4,58614,234456.0
3715,2023-05-26,Customer_689,Tablet,East,1,15873,15873.0
3716,2024-06-17,Customer_319,Keyboard,North,10,62249,622490.0
3717,2023-08-26,Customer_677,Monitor,East,2,71443,142886.0
3718,2024-09-16,Customer_466,Mobile,North,6,36165,216990.0
3719,2023-02-11,Customer_391,Printer,East,2,61648,123296.0
3720,2024-03-12,Customer_600,Mobile,West,5,29943,149715.0
3721,2024-06-19,Customer_106,Laptop,East,4,65319,261276.0
3722,2024-12-19,Customer_987,Monitor,West,1,14287,14287.0
3723,2023-10-14,Customer_863,Mouse,East,5,67061,335305.0
3724,2023-12-03,Customer_430,Mouse,East,6,11391,68346.0
3725,2023-01-14,Customer_104,Mouse,West,4,77279,309116.0
3726,2024-05-21,Customer_227,Keyboard,West,5,14126,70630.0
3727,2024-12-26,Customer_500,Keyboard,West,10,68522,685220.0
3728,2024-11-14,Customer_392,Laptop,North,10,13420,134200.0
3729,2024-08-12,Customer_98,Laptop,South,6,76537,459222.0
3730,2024-11-19,Customer_727,Keyboard,West,7,5725,40075.0
3731,2023-12-22,Customer_663,Printer,West,8,75649,605192.0
3732,2024-06-19,Customer_39,Monitor,West,1,28816,28816.0
3733,2024-08-03,Customer_186,Laptop,East,2,38809,77618.0
3734,2024-02-27,Customer_822,Laptop,West,5,47500,237500.0
3735,2024-11-30,Customer_353,Tablet,South,5,58959,294795.0
3736,2023-02-18,Customer_333,Monitor,East,3,27943,83829.0
3737,2024-07-25,Customer_790,Printer,East,7,46183,323281.0
3738,2023-06-26,Customer_865,Monitor,North,6,46611,279666.0
3739,2024-09-23,Customer_552,Mouse,South,6,40586,243516.0
3740,2023-04-14,Customer_937,Mouse,North,7,41515,290605.0
3741,2024-09-28,Customer_510,Mouse,South,7,26996,188972.0
3742,2023-09-29,Customer_877,Mouse,West,6,44671,268026.0
3743,2024-03-24,Customer_918,Tablet,South,3,42804,128412.0
3744,2023-01-17,Customer_115,Mobile,East,9,73963,665667.0
3745,2023-10-31,Customer_775,Keyboard,South,7,10452,73164.0
3746,2023-07-23,Customer_96,Laptop,West,5,19605,98025.0
3747,2023-12-15,Customer_546,Tablet,West,3,50994,152982.0
3748,2023-04-17,Customer_866,Mouse,East,10,75225,752250.0
3749,2023-03-26,Customer_332,Mobile,West,1,32731,32731.0
3750,2024-07-15,Customer_159,Mouse,East,1,65314,65314.0
3751,2023-08-18,Customer_854,Mouse,South,4,30100,120400.0
3752,2024-03-26,Customer_664,Printer,South,3,2127,6381.0
3753,2023-10-31,Customer_250,Laptop,West,8,54832,438656.0
3754,2024-07-23,Customer_565,Keyboard,South,7,24886,174202.0
3755,2024-06-15,Customer_595,Monitor,West,5,48206,241030.0
3756,2023-09-27,Customer_442,Tablet,East,4,42463,169852.0
3757,2024-07-07,Customer_366,Laptop,South,6,32861,197166.0
3758,2024-07-05,Customer_593,Mobile,North,9,62855,565695.0
3759,2024-07-02,Customer_322,Laptop,South,6,73123,438738.0
3760,2023-08-18,Customer_477,Tablet,North,8,57892,463136.0
3761,2024-05-24,Customer_606,Monitor,North,3,3398,10194.0
3762,2024-07-27,Customer_460,Keyboard,North,6,62972,377832.0
3763,2024-12-24,Customer_152,Laptop,East,2,36687,73374.0
3764,2024-08-06,Customer_259,Mouse,North,10,64831,648310.0
3765,2024-03-17,Customer_722,Printer,South,7,28707,200949.0
3766,2024-11-08,Customer_463,Tablet,East,6,30982,185892.0
3767,2024-08-06,Customer_818,Keyboard,West,3,71228,213684.0
3768,2024-11-28,Customer_601,Tablet,North,10,7443,74430.0
3769,2024-12-30,Customer_773,Tablet,North,2,8839,17678.0
3770,2024-06-26,Customer_424,Mouse,South,4,33110,132440.0
3771,2024-09-07,Customer_793,Printer,South,3,4364,13092.0
3772,2024-10-26,Customer_952,Monitor,North,6,12179,73074.0
3773,2023-04-07,Customer_969,Monitor,West,7,50476,353332.0
3774,2024-12-14,Customer_486,Mobile,East,3,13064,39192.0
3775,2023-11-15,Customer_364,Mobile,West,5,65994,329970.0
3776,2023-04-03,Customer_189,Tablet,West,4,30206,120824.0
3777,2023-12-26,Customer_663,Mouse,North,6,59708,
3778,2023-04-07,Customer_537,Tablet,North,10,8482,84820.0
3779,2024-07-24, customer_61 ,Mouse,East,2,22587,45174.0
3780,2023-01-02,Customer_987,Keyboard,North,1,43342,43342.0
3781,2024-01-29,Customer_314,Laptop,East,2,23095,46190.0
3782,2023-07-13,Customer_652,Keyboard,West,3,70651,211953.0
3783,2023-08-12,Customer_1000,Tablet,North,3,79106,237318.0
3784,2024-01-19,Customer_588,Mobile,West,3,66996,200988.0
3785,2023-06-02,Customer_834,Printer,West,1,5582,5582.0
3786,2024-07-04,Customer_910,Printer,North,5,38698,193490.0
3787,2023-04-21,Customer_358,Mouse,South,10,68459,684590.0
3788,2023-06-21,Customer_922,Laptop,West,4,79602,318408.0
3789,2023-06-08,Customer_628,Tablet,West,9,51466,463194.0
3790,2024-04-03,Customer_967,Laptop,North,6,32772,196632.0
3791,2024-01-10,Customer_145,Mobile,West,4,53490,213960.0
3792,2023-02-12,Customer_367,Laptop,West,10,13447,134470.0
3793,2024-06-16,Customer_94,Mouse,East,9,74293,668637.0
3794,2024-08-11,Customer_720,Keyboard,West,9,26836,241524.0
3795,2023-10-17,Customer_329,Mobile,West,4,38898,155592.0
3796,2024-10-03,Customer_437,Monitor,West,7,11298,79086.0
3797,2024-05-17,Customer_25,Monitor,North,6,74064,444384.0
3798,2024-05-10,Customer_625,Monitor,East,8,38143,305144.0
3799,2024-12-01,Customer_716,Laptop,North,4,12189,48756.0
3800,2023-11-11,Customer_914,Keyboard,South,6,6785,40710.0
3801,2024-07-01,Customer_29,Laptop,East,7,25172,176204.0
3802,2023-12-27,Customer_988,Keyboard,North,7,67133,469931.0
3803,2024-06-20,Customer_870,Mobile,East,1,28614,28614.0
3804,2023-04-12,Customer_469,Mobile,South,6,10063,60378.0
3805,2023-07-28,Customer_508,Mobile,North,1,50502,50502.0
3806,2023-07-30,Customer_922,Mouse,North,5,1121,5605.0
3807,2023-09-04,Customer_676,Printer,East,3,51607,154821.0
3808,2023-08-22,Customer_381,Printer,West,1,20937,20937.0
3809,2023-05-26,Customer_614,Mobile,East,7,75281,526967.0
3810,2024-12-28,Customer_885,Mouse,East,4,36232,144928.0
3811,2024-02-24,Customer_707,Laptop,West,7,49931,349517.0
3812,2023-10-12,Customer_863,Mobile,West,5,79160,395800.0
3813,2023-01-11,Customer_642,Mouse,West,1,59368,59368.0
3814,2023-05-12,Customer_679,Mouse,South,2,15492,30984.0
3815,2023-04-29,Customer_163,Printer,West,2,24533,49066.0
3816,2024-07-03,Customer_336,Mobile,East,7,37830,264810.0
3817,2024-07-03,Customer_294,Tablet,East,2,16150,32300.0
3818,2024-02-09,Customer_843,Mobile,North,9,65769,591921.0
3819,2023-07-25,Customer_131,Keyboard,North,8,63259,506072.0
3820,2023-04-22,Customer_115,Mobile,North,7,24679,172753.0
3821,2023-03-27,Customer_781,Mouse,North,4,57640,230560.0
3822,2024-09-22,Customer_380,Monitor,South,8,78750,630000.0
3823,2023-02-12, customer_679 ,Keyboard,South,4,42170,168680.0
3824,2023-02-14,Customer_583,Laptop,South,6,33373,200238.0
3825,2023-06-29,Customer_359,Monitor,South,1,51790,51790.0
3826,2024-01-25,Customer_157,Tablet,North,4,24612,98448.0
3827,2024-10-04, customer_200 ,Tablet,West,1,58241,58241.0
3828,2023-03-13,Customer_864,Mobile,East,9,21615,194535.0
3829,2023-05-27,Customer_561,Tablet,North,2,9036,18072.0
3830,2024-02-24,Customer_531,Keyboard,North,10,22771,227710.0
3831,2023-11-26,Customer_380,Laptop,South,2,31126,62252.0
3832,2023-01-07,Customer_391,Laptop,North,7,74811,523677.0
3833,2023-05-03,Customer_878,Mobile,North,10,72010,720100.0
3834,2023-03-17,Customer_21,Mouse,West,10,51100,511000.0
3835,2023-10-17,Customer_703,Keyboard,West,8,31651,253208.0
3836,2024-11-30,Customer_503,Keyboard,East,6,60135,360810.0
3837,2024-05-05,Customer_942,Mobile,West,9,47703,429327.0
3838,2023-08-18,Customer_148,Tablet,South,7,34213,239491.0
3839,2023-06-14,Customer_377,Mouse,North,7,39802,278614.0
3840,2023-05-28,Customer_44,Monitor,West,9,30251,272259.0
3841,2024-02-16,Customer_129,Printer,East,4,53688,214752.0
3842,2024-03-07,Customer_905,Monitor,West,8,58681,469448.0
3843,2024-02-02,Customer_475,Tablet,East,6,52782,316692.0
3844,2023-05-17,Customer_741,Keyboard,South,4,28937,115748.0
3845,2024-12-30,Customer_196,Keyboard,South,10,48133,481330.0
3846,2024-04-19,Customer_562,Printer,West,6,40725,244350.0
3847,2023-08-07,Customer_403,Mobile,West,2,71649,143298.0
3848,2024-10-29,Customer_464,Tablet,West,1,26637,26637.0
3849,2023-08-11,Customer_346,Keyboard,South,7,68329,478303.0
3850,2024-03-18,Customer_185,Monitor,North,4,51089,204356.0
3851,2024-08-04,Customer_684,Mobile,East,10,20928,209280.0
3852,2024-10-18,Customer_412,Keyboard,South,3,54408,163224.0
3853,2023-11-21, customer_480 ,Mobile,South,8,41946,335568.0
3854,2024-09-17,Customer_956,Printer,North,2,9066,18132.0
3855,2023-03-29,Customer_22,Laptop,North,6,12289,73734.0
3856,2023-11-17,Customer_954,Tablet,South,3,28419,85257.0
3857,2023-11-11,Customer_861,Laptop,East,10,41853,418530.0
3858,2024-08-20,Customer_927,Printer,West,8,44883,359064.0
3859,2024-12-21,Customer_180,Tablet,East,2,74147,148294.0
3860,2023-06-13,Customer_923,Mobile,South,7,16024,112168.0
3861,2024-06-29,Customer_933,Keyboard,West,3,74118,222354.0
3862,2024-07-19,Customer_644,Monitor,East,4,15358,61432.0
3863,2024-11-10,Customer_969,Mobile,West,2,5661,11322.0
3864,2023-05-19,Customer_902,Monitor,West,7,63005,441035.0
3865,2023-06-24,Customer_786,Laptop,East,8,77162,
3866,2024-08-08,Customer_187,Monitor,North,8,74789,
3867,2023-12-19,Customer_907,Tablet,North,6,9529,57174.0
3868,2023-07-01,Customer_139,Keyboard,East,7,20093,140651.0
3869,2023-04-24,Customer_958,Printer,South,6,38818,232908.0
3870,2024-12-29,Customer_812,Printer,North,6,79511,477066.0
3871,2024-05-21,Customer_17,Keyboard,West,3,48369,145107.0
3872,2023-09-16,Customer_197,Keyboard,East,9,3572,32148.0
3873,2024-05-16,Customer_327,Mobile,North,4,40691,162764.0
3874,2023-09-27,Customer_460,Monitor,East,1,36261,36261.0
3875,2024-11-03,Customer_470,Mouse,North,6,72756,436536.0
3876,2023-02-02,Customer_134,Printer,North,10,3018,30180.0
3877,2023-11-06,Customer_390,Mobile,West,7,51407,359849.0
3878,2023-02-06,Customer_712,Mouse,East,7,44492,311444.0
3879,2024-01-11,Customer_823,Keyboard,West,7,45343,317401.0
3880,2023-05-16,Customer_966,Tablet,East,9,25784,232056.0
3881,2024-05-15,Customer_289,Tablet,North,8,11614,92912.0
3882,2024-11-13,Customer_936,Tablet,North,1,17346,17346.0
3883,2023-04-20,Customer_249,Laptop,South,6,9014,54084.0
3884,2023-06-07,Customer_586,Printer,South,2,10384,20768.0
3885,2023-01-10,Customer_741,Laptop,East,10,9725,97250.0
3886,2023-06-09,Customer_597,Mouse,West,6,14371,86226.0
3887,2024-09-19,Customer_125,Laptop,South,4,11137,44548.0
3888,2023-07-10,Customer_94,Mouse,North,1,57250,57250.0
3889,2024-12-03,Customer_239,Mobile,North,2,51211,102422.0
3890,2023-11-25,Customer_641,Keyboard,South,8,26360,210880.0
3891,2024-12-26,Customer_508,Keyboard,South,8,38257,306056.0
3892,2024-11-23,Customer_607,Printer,North,8,24738,197904.0
3893,2024-06-03,Customer_7,Laptop,South,4,35006,140024.0
3894,2023-05-28,Customer_900,Keyboard,South,2,10432,20864.0
3895,2023-07-12,Customer_192,Printer,East,4,21789,87156.0
3896,2024-02-09, customer_651 ,Printer,East,10,54538,545380.0
3897,2024-06-02,Customer_656,Tablet,South,7,33392,233744.0
3898,2023-12-20,Customer_754,Mobile,North,5,37390,186950.0
3899,2023-06-15,Customer_67,Laptop,North,8,45618,364944.0
3900,2023-03-03,Customer_635,Printer,West,2,58949,117898.0
3901,2023-01-13,Customer_763,Mouse,North,6,77588,465528.0
3902,2024-01-06,Customer_715,Mouse,North,10,34898,348980.0
3903,2023-11-23,Customer_462,Tablet,West,6,65996,395976.0
3904,2023-11-04,Customer_782,Monitor,East,9,25441,228969.0
3905,2023-08-22,Customer_602,Mobile,North,6,54204,325224.0
3906,2024-04-21,Customer_902,Monitor,East,7,61268,428876.0
3907,2024-04-20,Customer_464,Mobile,South,7,55497,388479.0
3908,2023-01-26,Customer_895,Mobile,East,7,20080,140560.0
3909,2024-02-14,Customer_375,Laptop,West,3,20296,60888.0
3910,2024-08-30,Customer_969,Mobile,South,2,2648,5296.0
3911,2024-02-05,Customer_484,Mobile,East,6,26420,158520.0
3912,2023-01-23,Customer_510,Monitor,South,5,72501,362505.0
3913,2023-10-12,Customer_234,Mobile,West,10,65922,659220.0
3914,2024-03-19,Customer_446,Printer,South,8,8332,66656.0
3915,2023-12-28,Customer_985,Laptop,North,6,62982,377892.0
3916,2024-09-14,Customer_297,Mobile,South,9,65279,587511.0
3917,2023-08-10,Customer_427,Monitor,North,5,21288,106440.0
3918,2023-12-13,Customer_646,Tablet,West,10,16470,164700.0
3919,2024-09-05,Customer_133,Keyboard,East,6,49436,296616.0
3920,2024-12-06,Customer_885,Mobile,East,10,62565,625650.0
3921,2023-03-06,Customer_19,Monitor,East,7,32758,229306.0
3922,2023-08-03,Customer_968,Tablet,South,6,62914,377484.0
3923,2023-10-15,Customer_569,Tablet,East,4,17163,68652.0
3924,2023-11-26,Customer_801,Mouse,South,10,31566,315660.0
3925,2023-09-13,Customer_501,Keyboard,West,1,41585,41585.0
3926,2024-06-07,Customer_902,Laptop,West,3,42659,127977.0
3927,2023-03-25,Customer_542,Monitor,West,10,35366,353660.0
3928,2023-03-10,Customer_461,Monitor,South,5,19254,96270.0
3929,2024-01-08,Customer_869,Printer,North,8,32820,262560.0
3930,2023-08-17,Customer_649,Laptop,East,6,63749,382494.0
3931,2024-07-29,Customer_150,Printer,East,6,64030,384180.0
3932,2023-11-18,Customer_620,Keyboard,South,4,78826,315304.0
3933,2024-09-11,Customer_124,Tablet,North,4,69116,276464.0
3934,2024-05-31,Customer_290,Mobile,West,7,1930,13510.0
3935,2023-11-02,Customer_268,Mobile,South,5,3813,19065.0
3936,2023-01-30,Customer_668,Mouse,West,2,48817,97634.0
3937,2024-04-21,Customer_795,Mobile,West,7,73279,512953.0
3938,2023-06-10,Customer_609,Monitor,East,2,36355,72710.0
3939,2024-04-11,Customer_283,Mobile,West,5,21851,109255.0
3940,2024-08-23,Customer_132,Tablet,North,2,7371,14742.0
3941,2023-12-01,Customer_566,Monitor,East,3,41822,125466.0
3942,2024-01-20,Customer_564,Laptop,West,6,52343,314058.0
3943,2023-07-02,Customer_335,Keyboard,North,5,42969,214845.0
3944,2024-08-02,Customer_775,Keyboard,North,9,7821,70389.0
3945,2024-12-31,Customer_136,Monitor,North,2,18838,37676.0
3946,2023-06-05,Customer_105,Keyboard,South,4,12540,50160.0
3947,2024-01-04,Customer_996,Tablet,East,2,54585,109170.0
3948,2023-12-18,Customer_769,Laptop,West,7,71948,503636.0
3949,2023-03-05,Customer_538,Monitor,West,3,72340,217020.0
3950,2023-04-02,Customer_834,Mobile,West,3,15605,46815.0
3951,2023-09-25,Customer_233,Mobile,North,9,3675,33075.0
3952,2023-02-23, customer_659 ,Printer,South,8,6056,48448.0
3953,2023-02-13,Customer_225,Printer,South,3,18545,55635.0
3954,2024-05-27,Customer_328,Tablet,West,7,3023,21161.0
3955,2024-06-06,Customer_784,Tablet,West,1,54886,54886.0
3956,2024-07-17,Customer_70,Laptop,South,10,5219,52190.0
3957,2023-08-02,Customer_236,Keyboard,West,1,46294,46294.0
3958,2024-12-19,Customer_83,Keyboard,East,9,22019,198171.0
3959,2024-02-11,Customer_218,Mobile,North,10,37385,373850.0
3960,2023-09-30,Customer_570,Tablet,West,3,26922,80766.0
3961,2024-09-14,Customer_263,Tablet,South,6,34623,207738.0
3962,2024-02-07, customer_123 ,Mouse,East,8,4277,34216.0
3963,2024-04-01,Customer_618,Mouse,West,4,24726,98904.0
3964,2023-04-26,Customer_43,Monitor,North,4,26733,106932.0
3965,2024-08-06,Customer_754,Mouse,East,4,78259,313036.0
3966,2023-11-07,Customer_370,Monitor,North,4,74797,299188.0
3967,2023-09-16,Customer_223,Keyboard,North,5,2120,10600.0
3968,2023-08-10,Customer_850,Mobile,East,4,65982,263928.0
3969,2024-02-02,Customer_738,Tablet,West,7,79380,555660.0
3970,2023-06-19,Customer_943,Monitor,West,9,78715,708435.0
3971,2023-10-20,Customer_815,Mouse,South,2,14558,29116.0
3972,2023-01-01, customer_874 ,Laptop,North,1,36444,36444.0
3973,2023-01-01,Customer_311,Monitor,West,10,21404,214040.0
3974,2023-04-10,Customer_55,Tablet,South,4,55965,223860.0
3975,2024-01-17,Customer_78,Tablet,West,1,39489,39489.0
3976,2023-02-05,Customer_921,Laptop,East,3,34935,104805.0
3977,2024-04-12,Customer_953,Printer,South,2,4480,8960.0
3978,2024-05-02,Customer_179,Laptop,North,2,31276,62552.0
3979,2024-04-11,Customer_891,Keyboard,East,5,3456,17280.0
3980,2024-12-20,Customer_577,Monitor,North,3,28742,86226.0
3981,2023-03-08,Customer_408,Mouse,West,1,5370,5370.0
3982,2024-05-24,Customer_443,Printer,West,7,23440,164080.0
3983,2023-01-14,Customer_591,Laptop,North,5,37405,187025.0
3984,2024-05-05,Customer_208,Printer,East,1,36146,36146.0
3985,2023-07-12,Customer_241,Mouse,West,1,6283,6283.0
3986,2024-07-30,Customer_856,Printer,West,9,64532,580788.0
3987,2023-08-26,Customer_733,Printer,North,5,48214,241070.0
3988,2023-04-01,Customer_613,Tablet,West,8,71880,575040.0
3989,2023-06-17,Customer_383,Mouse,East,9,71379,642411.0
3990,2023-05-30,Customer_329,Mouse,East,7,23301,163107.0
3991,2024-08-17,Customer_412,Tablet,West,6,38831,232986.0
3992,2023-06-01,Customer_834,Mouse,West,9,53954,485586.0
3993,2024-01-04,Customer_985,Monitor,North,10,33687,336870.0
3994,2023-05-21,Customer_341,Tablet,West,8,71175,569400.0
3995,2024-11-27,Customer_169,Laptop,East,9,19512,175608.0
3996,2024-09-05,Customer_350,Keyboard,South,10,18787,187870.0
3997,2023-07-30,Customer_845,Mouse,West,2,55416,110832.0
3998,2023-04-25,Customer_514,Keyboard,North,9,14107,126963.0
3999,2024-08-12,Customer_5,Tablet,South,4,44395,177580.0
4000,2024-05-15,Customer_120,Tablet,East,9,52268,470412.0
4001,2024-06-19,Customer_673,Printer,West,4,76131,304524.0
4002,2023-12-26,Customer_768,Monitor,North,4,59961,239844.0
4003,2023-06-09,Customer_855,Mouse,South,1,66627,66627.0
4004,2023-04-21,Customer_508,Mobile,North,5,32197,160985.0
4005,2024-02-20,Customer_311,Printer,South,9,13159,118431.0
4006,2023-07-15,Customer_25,Laptop,North,5,16369,81845.0
4007,2023-08-01,Customer_191,Printer,North,2,33718,67436.0
4008,2024-04-08,Customer_974,Laptop,West,6,53322,319932.0
4009,2023-01-11,Customer_715,Keyboard,East,6,51322,307932.0
4010,2024-01-19,Customer_214,Tablet,West,10,77791,777910.0
4011,2024-05-04,Customer_651,Keyboard,North,8,4631,37048.0
4012,2024-05-26,Customer_328,Tablet,North,5,62575,312875.0
4013,2024-01-28,Customer_771,Keyboard,North,7,77455,542185.0
4014,2024-09-27,Customer_902,Tablet,West,1,50303,50303.0
4015,2023-02-09,Customer_986,Monitor,North,8,33550,268400.0
4016,2024-07-10,Customer_95,Laptop,South,2,60096,120192.0
4017,2024-01-24,Customer_768,Tablet,South,10,62009,620090.0
4018,2023-02-05,Customer_331,Tablet,West,4,54319,217276.0
4019,2023-04-08,Customer_11,Mouse,South,10,4200,42000.0
4020,2024-06-02,Customer_456,Laptop,South,8,36510,292080.0
4021,2024-12-14,Customer_579,Monitor,North,5,77263,386315.0
4022,2023-05-01,Customer_715,Keyboard,West,3,59708,179124.0
4023,2023-10-28,Customer_875,Mobile,North,5,79290,396450.0
4024,2023-12-06,Customer_437,Laptop,South,2,26599,53198.0
4025,2024-05-08,Customer_498,Mobile,North,7,23651,165557.0
4026,2024-01-21,Customer_45,Tablet,South,4,45073,180292.0
4027,2024-11-30,Customer_598,Printer,West,4,58783,235132.0
4028,2024-12-18,Customer_971,Laptop,North,3,18745,56235.0
4029,2023-05-16,Customer_759,Keyboard,North,8,65530,524240.0
4030,2024-01-11,Customer_814,Mouse,West,1,69335,69335.0
4031,2024-12-11,Customer_378,Mouse,North,7,62583,438081.0
4032,2023-02-04,Customer_286,Monitor,West,2,9042,18084.0
4033,2023-03-31,Customer_270,Mouse,East,8,53102,424816.0
4034,2024-06-03,Customer_942,Mobile,South,2,3660,7320.0
4035,2023-06-15,Customer_89,Keyboard,South,4,58971,235884.0
4036,2024-11-06,Customer_560,Tablet,East,8,9258,74064.0
4037,2024-11-03,Customer_190,Keyboard,West,2,73856,147712.0
4038,2023-02-10,Customer_238,Mobile,South,5,17960,89800.0
4039,2024-12-19,Customer_401,Laptop,East,1,67372,67372.0
4040,2023-01-13,Customer_116,Keyboard,East,10,70036,700360.0
4041,2023-01-10,Customer_311,Printer,South,6,32439,194634.0
4042,2024-05-06,Customer_821,Mobile,South,8,63188,505504.0
4043,2024-05-05, customer_220 ,Laptop,South,7,72987,510909.0
4044,2024-10-10,Customer_643,Keyboard,North,3,17140,51420.0
4045,2024-06-06,Customer_149,Printer,North,8,67790,542320.0
4046,2023-03-16,Customer_580,Mobile,South,7,47911,335377.0
4047,2023-08-19,Customer_848,Tablet,West,1,57106,57106.0
4048,2023-02-13,Customer_892,Tablet,West,1,25745,25745.0
4049,2024-11-18,Customer_744,Tablet,West,8,79986,639888.0
4050,2023-08-19,Customer_767,Mobile,West,10,67287,672870.0
4051,2024-02-21,Customer_662,Printer,South,4,79009,316036.0
4052,2024-06-17,Customer_295,Monitor,North,7,79119,553833.0
4053,2023-02-01,Customer_428,Laptop,North,3,5736,17208.0
4054,2024-01-14,Customer_285,Monitor,East,8,45258,362064.0
4055,2023-11-07,Customer_857,Keyboard,East,5,62092,310460.0
4056,2024-06-07,Customer_500,Monitor,South,8,44681,357448.0
4057,2023-04-04,Customer_709,Monitor,East,9,68263,614367.0
4058,2024-09-23,Customer_647,Laptop,East,5,36053,
4059,2023-10-23,Customer_609,Keyboard,South,6,42988,257928.0
4060,2023-09-03,Customer_580,Mobile,East,5,25645,128225.0
4061,2023-12-10,Customer_531,Mouse,West,5,35091,175455.0
4062,2024-09-04,Customer_435,Mouse,South,10,18755,187550.0
4063,2024-12-05,Customer_303,Mobile,East,9,72970,656730.0
4064,2023-11-25,Customer_210,Printer,West,10,68672,686720.0
4065,2023-06-27,Customer_121,Mouse,East,4,27465,109860.0
4066,2024-09-04,Customer_809,Mouse,East,3,65636,196908.0
4067,2024-01-19,Customer_252,Monitor,West,5,74973,374865.0
4068,2024-04-15,Customer_551,Tablet,South,5,79927,399635.0
4069,2023-03-15,Customer_259,Laptop,West,9,52021,468189.0
4070,2023-01-04,Customer_69,Mobile,East,8,60106,480848.0
4071,2024-07-17,Customer_598,Printer,East,9,74877,673893.0
4072,2024-03-06,Customer_204,Tablet,North,7,64667,452669.0
4073,2024-09-01,Customer_111,Monitor,West,7,41544,290808.0
4074,2023-05-03,Customer_144,Mobile,North,6,7643,45858.0
4075,2023-02-12,Customer_868,Laptop,East,2,72391,144782.0
4076,2024-07-02,Customer_275,Mobile,North,7,27355,191485.0
4077,2023-02-10,Customer_913,Mouse,North,1,15105,15105.0
4078,2023-12-12,Customer_640,Mouse,East,5,56835,284175.0
4079,2023-09-04,Customer_237,Mobile,East,9,46840,421560.0
4080,2023-08-31,Customer_156,Laptop,East,4,23023,92092.0
4081,2024-01-28,Customer_209,Keyboard,North,3,12450,37350.0
4082,2024-08-07,Customer_759,Keyboard,East,8,16826,134608.0
4083,2023-04-08,Customer_253,Printer,West,4,32222,128888.0
4084,2024-04-15,Customer_625,Mobile,South,4,37130,148520.0
4085,2023-04-20,Customer_4,Mobile,East,7,76474,535318.0
4086,2024-09-06,Customer_870,Monitor,West,4,30932,123728.0
4087,2023-04-13,Customer_868,Laptop,West,8,58502,468016.0
4088,2023-06-03,Customer_757,Monitor,West,1,71444,71444.0
4089,2023-10-06,Customer_211,Mouse,West,7,69173,484211.0
4090,2023-12-17,Customer_330,Laptop,West,9,51342,462078.0
4091,2024-03-28,Customer_622,Mobile,East,3,10639,31917.0
4092,2024-09-07,Customer_858,Mouse,West,3,53453,160359.0
